,likes,Checkins,Returns,Category,commBase,comm24,comm48,diff2448,baseTime,length,shares,hrs,sun_pub,mon_pub,tue_pub,wed_pub,thu_pub,fri_pub,sat_pub,sun_base,mon_base,tue_base,wed_base,thu_base,fri_base,sat_base,output,baseTime_l
27454,1975842,35,140870.0,9.0,324.0,100,224.0,-124,"(28.0, 35.0]",49,2058.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,22,"(28.0, 35.0]"
20428,25281,280,65.0,39.0,21.0,5,16.0,-11,"(35.0, 42.0]",438,5.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,"(35.0, 42.0]"
32056,11384,0,226.0,2.0,12.0,0,12.0,-12,"(42.0, 49.0]",130,11.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(42.0, 49.0]"
13964,25599,2023,1835.0,32.0,1.0,0,1.0,-1,"(49.0, 57.0]",478,12.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(49.0, 57.0]"
1884,3440,0,164.0,28.0,3.0,2,1.0,1,"(21.0, 28.0]",233,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(21.0, 28.0]"
18970,99033,414,1053.0,32.0,20.0,0,20.0,-20,"(42.0, 49.0]",70,20.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,1,"(42.0, 49.0]"
32925,2549867,186370,177095.0,9.0,136.0,83,53.0,30,"(21.0, 28.0]",93,115.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,7,"(21.0, 28.0]"
19024,99033,414,1053.0,32.0,0.0,0,0.0,0,"(42.0, 49.0]",105,3.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(42.0, 49.0]"
12191,82197,0,3788.0,14.0,2.0,2,0.0,2,"(21.0, 28.0]",216,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0,"(21.0, 28.0]"
4996,4290409,11,131422.0,9.0,549.0,549,0.0,549,"(7.0, 14.0]",95,102.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,120,"(7.0, 14.0]"
11140,175201,0,54849.0,36.0,191.0,105,86.0,19,"(21.0, 28.0]",49,275.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,33,"(21.0, 28.0]"
6852,1018,1399,35.0,54.0,1.0,0,1.0,-1,"(28.0, 35.0]",15,11.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0,"(28.0, 35.0]"
10877,441554,0,60660.0,4.0,2328.0,67,331.0,-264,"(49.0, 57.0]",114,1530.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,12,"(49.0, 57.0]"
24417,7461335,1478,218090.0,9.0,253.0,253,0.0,253,"(-1.0, 7.0]",366,229.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,345,"(-1.0, 7.0]"
6607,1422427,0,35610.0,9.0,12.0,0,0.0,0,"(65.0, 72.0]",161,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0,"(65.0, 72.0]"
31899,489358,17,21286.0,24.0,58.0,58,0.0,58,"(14.0, 21.0]",45,165.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,10,"(14.0, 21.0]"
30546,326835,0,92354.0,18.0,120.0,33,87.0,-54,"(28.0, 35.0]",13,21.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,2,"(28.0, 35.0]"
6482,32590,129,628.0,50.0,3.0,0,3.0,-3,"(42.0, 49.0]",575,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0,"(42.0, 49.0]"
38665,684014,0,72208.0,9.0,73.0,8,65.0,-57,"(35.0, 42.0]",401,4.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0,"(35.0, 42.0]"
16288,410245,0,27432.0,24.0,5.0,2,3.0,-1,"(28.0, 35.0]",13,2.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,1,"(28.0, 35.0]"
7601,23985,178,2773.0,36.0,0.0,0,0.0,0,"(-1.0, 7.0]",26,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(-1.0, 7.0]"
11574,368445,0,30549.0,9.0,27.0,2,25.0,-23,"(42.0, 49.0]",132,24.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(42.0, 49.0]"
9209,242526,323,701.0,4.0,2.0,1,1.0,0,"(21.0, 28.0]",259,11.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(21.0, 28.0]"
28084,2001197,0,1053.0,2.0,12.0,0,0.0,0,"(57.0, 65.0]",188,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0,"(57.0, 65.0]"
40113,1548753,10803,59597.0,9.0,16.0,2,14.0,-12,"(35.0, 42.0]",128,13.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,1,"(35.0, 42.0]"
29737,865437,0,23219.0,24.0,48.0,8,40.0,-32,"(35.0, 42.0]",177,14.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(35.0, 42.0]"
25801,213787,0,1058.0,14.0,16.0,10,6.0,4,"(21.0, 28.0]",116,11.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,2,"(21.0, 28.0]"
16736,309999,28,43647.0,9.0,17.0,17,0.0,17,"(7.0, 14.0]",198,11.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,2,"(7.0, 14.0]"
16064,590707,0,25344.0,79.0,11.0,3,0.0,3,"(-1.0, 7.0]",53,46.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,2,"(-1.0, 7.0]"
3462,3002026,0,77240.0,9.0,32.0,32,0.0,32,"(14.0, 21.0]",74,34.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,4,"(14.0, 21.0]"
1374,2055279,0,263028.0,2.0,1053.0,604,449.0,155,"(21.0, 28.0]",45,804.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,116,"(21.0, 28.0]"
9300,867486,0,21963.0,4.0,2.0,2,0.0,2,"(7.0, 14.0]",126,2.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,2,"(7.0, 14.0]"
11471,623667,0,2666.0,26.0,4.0,4,0.0,4,"(14.0, 21.0]",91,15.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0,"(14.0, 21.0]"
36310,297702,148,488.0,55.0,0.0,0,0.0,0,"(7.0, 14.0]",1,3.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,0,"(7.0, 14.0]"
23857,14435206,0,67363.0,14.0,0.0,0,0.0,0,"(-1.0, 7.0]",144,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,0,"(-1.0, 7.0]"
36818,640987,0,84288.0,1.0,7.0,7,0.0,7,"(14.0, 21.0]",74,93.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,1,"(14.0, 21.0]"
20905,44314,0,6358.0,8.0,4.0,4,0.0,4,"(14.0, 21.0]",1169,1.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,0,"(14.0, 21.0]"
34794,35508,0,795.0,38.0,3.0,3,0.0,3,"(-1.0, 7.0]",20,1.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,"(-1.0, 7.0]"
5918,1251509,732,46184.0,9.0,77.0,77,0.0,77,"(14.0, 21.0]",108,46.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,10,"(14.0, 21.0]"
19229,16146,0,1994.0,36.0,10.0,1,0.0,1,"(49.0, 57.0]",32,85.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,"(49.0, 57.0]"
33796,155048,0,34292.0,18.0,15.0,2,9.0,-7,"(49.0, 57.0]",82,4.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,4,"(49.0, 57.0]"
37007,20189,0,66.0,24.0,6.0,0,3.0,-3,"(65.0, 72.0]",30,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(65.0, 72.0]"
35820,34008,0,11863.0,18.0,43.0,3,40.0,-37,"(35.0, 42.0]",105,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(35.0, 42.0]"
12174,358398,0,8153.0,18.0,13.0,0,3.0,-3,"(57.0, 65.0]",136,11.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0,"(57.0, 65.0]"
31847,2470711,36,271475.0,9.0,419.0,46,373.0,-327,"(35.0, 42.0]",170,289.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,12,"(35.0, 42.0]"
24846,1045111,0,34768.0,16.0,114.0,114,0.0,114,"(-1.0, 7.0]",26,25.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,319,"(-1.0, 7.0]"
3105,5970921,53096,234501.0,9.0,96.0,22,74.0,-52,"(35.0, 42.0]",217,161.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,6,"(35.0, 42.0]"
31835,2470711,36,271475.0,9.0,244.0,244,0.0,244,"(21.0, 28.0]",134,1208.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,5,"(21.0, 28.0]"
32948,2549867,186370,177095.0,9.0,262.0,75,187.0,-112,"(21.0, 28.0]",121,1063.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,13,"(21.0, 28.0]"
36245,3927,781,8.0,106.0,0.0,0,0.0,0,"(-1.0, 7.0]",19,1.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,0,"(-1.0, 7.0]"
39181,2046147,0,123685.0,9.0,77.0,0,4.0,-4,"(65.0, 72.0]",107,54.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0,"(65.0, 72.0]"
2485,3544586,122388,227617.0,9.0,141.0,141,0.0,141,"(7.0, 14.0]",45,715.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,46,"(7.0, 14.0]"
6173,996915,0,86122.0,24.0,35.0,35,0.0,35,"(21.0, 28.0]",275,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,2,"(21.0, 28.0]"
30266,41813,0,10840.0,2.0,24.0,0,4.0,-4,"(57.0, 65.0]",38,1.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,1,"(57.0, 65.0]"
20739,57411,36082,1485.0,87.0,2.0,0,0.0,0,"(57.0, 65.0]",116,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0,"(57.0, 65.0]"
30156,1959278,0,12641.0,18.0,11.0,1,0.0,1,"(65.0, 72.0]",95,83.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0,"(65.0, 72.0]"
29853,8070687,421,278406.0,9.0,204.0,204,0.0,204,"(-1.0, 7.0]",138,302.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,720,"(-1.0, 7.0]"
30282,24410,0,698.0,28.0,0.0,0,0.0,0,"(57.0, 65.0]",308,1.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0,"(57.0, 65.0]"
21387,228007,0,24.0,16.0,4.0,1,3.0,-2,"(21.0, 28.0]",952,18.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0,"(21.0, 28.0]"
24742,68306,0,3811.0,2.0,19.0,2,17.0,-15,"(42.0, 49.0]",36,56.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,2,"(42.0, 49.0]"
3683,81756,0,2947.0,36.0,10.0,0,2.0,-2,"(57.0, 65.0]",690,87.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0,"(57.0, 65.0]"
34919,70695,0,7237.0,18.0,27.0,27,0.0,27,"(7.0, 14.0]",238,4.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,2,"(7.0, 14.0]"
8639,2071999,156,150355.0,57.0,10.0,0,10.0,-10,"(42.0, 49.0]",95,46.0,13,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(42.0, 49.0]"
37074,28325843,1,571967.0,61.0,98.0,11,52.0,-41,"(49.0, 57.0]",66,1172.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,1,"(49.0, 57.0]"
34307,236881,1172,36034.0,40.0,9.0,9,0.0,9,"(-1.0, 7.0]",49,76.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,13,"(-1.0, 7.0]"
20776,57411,36082,1485.0,87.0,1.0,1,0.0,1,"(21.0, 28.0]",73,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0,"(21.0, 28.0]"
40056,2156275,114,47233.0,9.0,62.0,62,0.0,62,"(14.0, 21.0]",69,18.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,6,"(14.0, 21.0]"
35860,34008,0,11863.0,18.0,33.0,33,0.0,33,"(21.0, 28.0]",120,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(21.0, 28.0]"
24268,4375,0,0.0,13.0,0.0,0,0.0,0,"(14.0, 21.0]",93,1.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,"(14.0, 21.0]"
40289,1548753,10803,59597.0,9.0,30.0,2,28.0,-26,"(35.0, 42.0]",220,44.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,3,"(35.0, 42.0]"
19300,16146,0,1994.0,36.0,10.0,0,2.0,-2,"(49.0, 57.0]",105,16.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(49.0, 57.0]"
32970,2549867,186370,177095.0,9.0,393.0,9,154.0,-145,"(49.0, 57.0]",123,261.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0,"(49.0, 57.0]"
27610,5365996,40729,102442.0,9.0,7.0,4,3.0,1,"(21.0, 28.0]",103,1.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,0,"(21.0, 28.0]"
26404,4072,0,601.0,24.0,2.0,0,2.0,-2,"(42.0, 49.0]",170,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(42.0, 49.0]"
4188,672411,1,14221.0,9.0,23.0,0,2.0,-2,"(65.0, 72.0]",164,12.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,1,"(65.0, 72.0]"
19995,64641,11220,849.0,30.0,3.0,0,3.0,-3,"(28.0, 35.0]",187,1.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,0,"(28.0, 35.0]"
19164,16146,0,1994.0,36.0,2.0,1,1.0,0,"(35.0, 42.0]",43,19.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(35.0, 42.0]"
27864,189,0,4.0,4.0,0.0,0,0.0,0,"(65.0, 72.0]",86,3.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0,"(65.0, 72.0]"
39596,90442,0,6802.0,24.0,64.0,15,49.0,-34,"(28.0, 35.0]",76,865.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,5,"(28.0, 35.0]"
4949,4290409,11,131422.0,9.0,159.0,159,0.0,159,"(14.0, 21.0]",202,4.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,20,"(14.0, 21.0]"
30746,562,0,0.0,16.0,0.0,0,0.0,0,"(7.0, 14.0]",130,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(7.0, 14.0]"
20214,579725,0,91788.0,24.0,37.0,37,0.0,37,"(-1.0, 7.0]",52,280.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,17,"(-1.0, 7.0]"
19564,6379081,0,54297.0,24.0,13.0,2,11.0,-9,"(35.0, 42.0]",100,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,1,"(35.0, 42.0]"
20743,57411,36082,1485.0,87.0,35.0,0,1.0,-1,"(57.0, 65.0]",26,1.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0,"(57.0, 65.0]"
31369,2078654,2715,84453.0,9.0,0.0,0,0.0,0,"(-1.0, 7.0]",281,4.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(-1.0, 7.0]"
27694,5365996,40729,102442.0,9.0,11.0,11,0.0,11,"(14.0, 21.0]",102,11.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,2,"(14.0, 21.0]"
39584,90442,0,6802.0,24.0,135.0,10,5.0,5,"(65.0, 72.0]",164,274.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,2,"(65.0, 72.0]"
33688,633016,183,168920.0,18.0,13.0,0,2.0,-2,"(57.0, 65.0]",6,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0,"(57.0, 65.0]"
5722,115804,0,22.0,46.0,14.0,0,0.0,0,"(57.0, 65.0]",9,63.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,1,"(57.0, 65.0]"
21340,321135,148,1651.0,16.0,11.0,0,2.0,-2,"(65.0, 72.0]",11,3.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0,"(65.0, 72.0]"
26732,879585,11,49540.0,9.0,23.0,2,21.0,-19,"(35.0, 42.0]",141,61.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,1,"(35.0, 42.0]"
12365,3739454,30262,29943.0,9.0,43.0,43,0.0,43,"(7.0, 14.0]",250,73.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,20,"(7.0, 14.0]"
28704,8471,1476,5.0,30.0,2.0,0,2.0,-2,"(21.0, 28.0]",32,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0,"(21.0, 28.0]"
14981,212881,49,25.0,16.0,120.0,3,13.0,-10,"(57.0, 65.0]",207,129.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,1,"(57.0, 65.0]"
5471,356059,0,27989.0,8.0,57.0,3,54.0,-51,"(42.0, 49.0]",27,2.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,"(42.0, 49.0]"
10365,94905,0,5573.0,18.0,11.0,11,0.0,11,"(7.0, 14.0]",62,12.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,2,"(7.0, 14.0]"
22286,57889,0,10836.0,18.0,45.0,6,39.0,-33,"(28.0, 35.0]",90,4.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,1,"(28.0, 35.0]"
13937,63888,0,1564.0,24.0,1.0,1,0.0,1,"(-1.0, 7.0]",49,16.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,7,"(-1.0, 7.0]"
25098,3424,3264,168.0,32.0,0.0,0,0.0,0,"(-1.0, 7.0]",249,6.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,"(-1.0, 7.0]"
20724,57411,36082,1485.0,87.0,0.0,0,0.0,0,"(35.0, 42.0]",309,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0,"(35.0, 42.0]"
32494,274207,0,100435.0,18.0,27.0,0,27.0,-27,"(42.0, 49.0]",51,1.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,"(42.0, 49.0]"
6737,1181430,0,2307.0,17.0,1.0,1,0.0,1,"(-1.0, 7.0]",63,18.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,"(-1.0, 7.0]"
35948,89879,393,1257.0,14.0,2.0,0,2.0,-2,"(42.0, 49.0]",217,4.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(42.0, 49.0]"
10995,175201,0,54849.0,36.0,19.0,1,11.0,-10,"(49.0, 57.0]",133,79.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0,"(49.0, 57.0]"
30632,1259,0,0.0,2.0,5.0,5,0.0,5,"(-1.0, 7.0]",175,1.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,"(-1.0, 7.0]"
15669,14363,0,675.0,68.0,0.0,0,0.0,0,"(21.0, 28.0]",20,3.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0,"(21.0, 28.0]"
34479,236881,1172,36034.0,40.0,72.0,6,33.0,-27,"(49.0, 57.0]",99,66.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,1,"(49.0, 57.0]"
20341,25281,280,65.0,39.0,10.0,0,6.0,-6,"(49.0, 57.0]",528,12.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(49.0, 57.0]"
40841,309914,13,5432.0,26.0,2.0,2,0.0,2,"(-1.0, 7.0]",93,66.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,3,"(-1.0, 7.0]"
27640,5365996,40729,102442.0,9.0,29.0,0,2.0,-2,"(57.0, 65.0]",97,1.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(57.0, 65.0]"
1962,2351938,1,297532.0,18.0,1612.0,259,853.0,-594,"(49.0, 57.0]",67,380.0,2,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,27,"(49.0, 57.0]"
10181,4233,0,1005.0,18.0,5.0,1,0.0,1,"(57.0, 65.0]",14,2.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0,"(57.0, 65.0]"
8476,32745,1559,770.0,32.0,0.0,0,0.0,0,"(21.0, 28.0]",31,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0,"(21.0, 28.0]"
7726,23985,178,2773.0,36.0,18.0,18,0.0,18,"(7.0, 14.0]",125,55.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,6,"(7.0, 14.0]"
19578,6379081,0,54297.0,24.0,20.0,12,8.0,4,"(21.0, 28.0]",186,33.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,2,"(21.0, 28.0]"
9582,114303,0,41419.0,24.0,9.0,9,0.0,9,"(7.0, 14.0]",125,4.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,1,"(7.0, 14.0]"
17214,856554,0,28.0,16.0,25.0,0,1.0,-1,"(49.0, 57.0]",274,19.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(49.0, 57.0]"
6734,1181430,0,2307.0,17.0,2.0,2,0.0,2,"(14.0, 21.0]",85,5.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0,"(14.0, 21.0]"
17360,683375,21076,16319.0,31.0,145.0,15,130.0,-115,"(35.0, 42.0]",223,1949.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,3,"(35.0, 42.0]"
14660,192885,1,2647.0,24.0,12.0,1,0.0,1,"(65.0, 72.0]",399,11.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0,"(65.0, 72.0]"
23028,8580,0,589.0,44.0,0.0,0,0.0,0,"(49.0, 57.0]",151,1.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(49.0, 57.0]"
30453,1128745,0,52663.0,9.0,18.0,3,15.0,-12,"(28.0, 35.0]",44,3.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(28.0, 35.0]"
34992,1501889,0,33752.0,14.0,2.0,2,0.0,2,"(-1.0, 7.0]",45,19.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,6,"(-1.0, 7.0]"
37126,28325843,1,571967.0,61.0,393.0,393,0.0,393,"(14.0, 21.0]",173,2593.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,169,"(14.0, 21.0]"
38370,23055,0,67.0,36.0,0.0,0,0.0,0,"(-1.0, 7.0]",227,3.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,0,"(-1.0, 7.0]"
39633,1947129,7,242852.0,18.0,107.0,107,0.0,107,"(7.0, 14.0]",129,1195.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,86,"(7.0, 14.0]"
13507,66311,600,442.0,75.0,0.0,0,0.0,0,"(42.0, 49.0]",23,1.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,"(42.0, 49.0]"
19901,513160,0,73487.0,42.0,235.0,235,0.0,235,"(-1.0, 7.0]",2129,1000.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,147,"(-1.0, 7.0]"
10510,138542,0,1687.0,18.0,86.0,86,0.0,86,"(14.0, 21.0]",443,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,34,"(14.0, 21.0]"
12125,358398,0,8153.0,18.0,17.0,0,0.0,0,"(65.0, 72.0]",225,1.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0,"(65.0, 72.0]"
31350,2078654,2715,84453.0,9.0,52.0,52,0.0,52,"(-1.0, 7.0]",579,993.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,92,"(-1.0, 7.0]"
28059,2001197,0,1053.0,2.0,42.0,2,40.0,-38,"(42.0, 49.0]",58,29.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,"(42.0, 49.0]"
1792,115669,0,745.0,1.0,0.0,0,0.0,0,"(7.0, 14.0]",230,3.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,1,"(7.0, 14.0]"
8677,2071999,156,150355.0,57.0,36.0,2,34.0,-32,"(42.0, 49.0]",418,50.0,3,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0,"(42.0, 49.0]"
39457,5416,24787,314.0,54.0,2.0,2,0.0,2,"(28.0, 35.0]",151,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,"(28.0, 35.0]"
5158,6141231,108622,290050.0,36.0,170.0,30,140.0,-110,"(42.0, 49.0]",265,253.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,1,"(42.0, 49.0]"
33881,155048,0,34292.0,18.0,31.0,4,27.0,-23,"(35.0, 42.0]",87,3.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,"(35.0, 42.0]"
4346,672411,1,14221.0,9.0,5.0,0,5.0,-5,"(42.0, 49.0]",152,15.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,"(42.0, 49.0]"
2194,579587,0,33116.0,18.0,9.0,9,0.0,9,"(-1.0, 7.0]",137,21.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,26,"(-1.0, 7.0]"
